ID,Company Name,YearEstablished,Label_Title,Address Line 1,City,State,Postcode,Country,Address_1Line,GeocodeStatus,Confidence,MatchedAddress,Provider,Timestamp,AddrForQuery,Latitude,Longitude,geo.Confidence,geo.MatchedAddress,geo.GeocodeStatus,geo.Provider,geo.Timestamp
JC0769,SAMURAITECH ASIA  SDN. BHD.,2023,SAMURAITECH ASIA  SDN. BHD. (est. 2023),"C-04-02, TAMARIND SQUARE, PERSIARAN MULTIMEDIA",CYBERJAYA,SELANGOR,63000,MALAYSIA,"SAMURAITECH ASIA  SDN. BHD., C-04-02, TAMARIND SQUARE, PERSIARAN MULTIMEDIA, CYBERJAYA, SELANGOR, 63000, MALAYSIA",,,,,,"SAMURAITECH ASIA  SDN. BHD., C-04-02, TAMARIND SQUARE, PERSIARAN MULTIMEDIA, CYBERJAYA, SELANGOR, 63000, MALAYSIA",,,,,Error,OpenCage,45945.06537
JC0770,SANCHONG GLOBAL SDN. BHD.,,SANCHONG GLOBAL SDN. BHD.,"4-G-4, JALAN GEMPITA 1, TAMAN SALAK SELATAN",KUALA LUMPUR,KUALA LUMPUR,57100,MALAYSIA,"SANCHONG GLOBAL SDN. BHD., 4-G-4, JALAN GEMPITA 1, TAMAN SALAK SELATAN, KUALA LUMPUR, KUALA LUMPUR, 57100, MALAYSIA",,,,,,"SANCHONG GLOBAL SDN. BHD., 4-G-4, JALAN GEMPITA 1, TAMAN SALAK SELATAN, KUALA LUMPUR, KUALA LUMPUR, 57100, MALAYSIA",,,,,Error,OpenCage,45945.0654
JC0771,SANDEN AIR CONDITIONING(M) SDN. BHD..,,SANDEN AIR CONDITIONING(M) SDN. BHD..,"NO. 16, JALAN PEMAJU U1/15, SEKSYEN U1, HICOM-GLENMARIE INDUSTRIAL PARK",SHAH ALAM,SELANGOR,40150,MALAYSIA,"SANDEN AIR CONDITIONING(M) SDN. BHD.., NO. 16, JALAN PEMAJU U1/15, SEKSYEN U1, HICOM-GLENMARIE INDUSTRIAL PARK, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,,"SANDEN AIR CONDITIONING(M) SDN. BHD.., NO. 16, JALAN PEMAJU U1/15, SEKSYEN U1, HICOM-GLENMARIE INDUSTRIAL PARK, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,Error,OpenCage,45945.06543
JC0772,SANKO SANGYO (M) SDN. BHD.,,SANKO SANGYO (M) SDN. BHD.,"78, JALAN HULU TINGGI 26/6, TAMAN PERINDUSTRIAN HICOM, PO BOX 7174",SHAH ALAM,SELANGOR,40706,MALAYSIA,"SANKO SANGYO (M) SDN. BHD., 78, JALAN HULU TINGGI 26/6, TAMAN PERINDUSTRIAN HICOM, PO BOX 7174, SHAH ALAM, SELANGOR, 40706, MALAYSIA",,,,,,"SANKO SANGYO (M) SDN. BHD., 78, JALAN HULU TINGGI 26/6, TAMAN PERINDUSTRIAN HICOM, PO BOX 7174, SHAH ALAM, SELANGOR, 40706, MALAYSIA",,,,,Error,OpenCage,45945.06545
JC0773,SANKYO MACHINE TOOLS (M) SDN. BHD.,,SANKYO MACHINE TOOLS (M) SDN. BHD.,"B-28-19, MERCU SUMMER SUITE, JALAN CENDANA 8, OFF JALAN SULTAN ISMAIL",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"SANKYO MACHINE TOOLS (M) SDN. BHD., B-28-19, MERCU SUMMER SUITE, JALAN CENDANA 8, OFF JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"SANKYO MACHINE TOOLS (M) SDN. BHD., B-28-19, MERCU SUMMER SUITE, JALAN CENDANA 8, OFF JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,Error,OpenCage,45945.06547
JC0774,SANKYU (MALAYSIA) SDN. BHD.,,SANKYU (MALAYSIA) SDN. BHD.,"LOT 4, JALAN 215",PETALING JAYA,SELANGOR,46050,MALAYSIA,"SANKYU (MALAYSIA) SDN. BHD., LOT 4, JALAN 215, PETALING JAYA, SELANGOR, 46050, MALAYSIA",,,,,,"SANKYU (MALAYSIA) SDN. BHD., LOT 4, JALAN 215, PETALING JAYA, SELANGOR, 46050, MALAYSIA",,,,,Error,OpenCage,45945.06549
JC0775,SANYEI CORPORATION (M) SDN. BHD.,,SANYEI CORPORATION (M) SDN. BHD.,"NO. 3-5, THE BOULEVARD OFFICE, MID VALLEY CITY, LINGKARAN SYED PUTRA",KUALA LUMPUR,KUALA LUMPUR,59200,MALAYSIA,"SANYEI CORPORATION (M) SDN. BHD., NO. 3-5, THE BOULEVARD OFFICE, MID VALLEY CITY, LINGKARAN SYED PUTRA, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,,"SANYEI CORPORATION (M) SDN. BHD., NO. 3-5, THE BOULEVARD OFFICE, MID VALLEY CITY, LINGKARAN SYED PUTRA, KUALA LUMPUR, KUALA LUMPUR, 59200, MALAYSIA",,,,,Error,OpenCage,45945.06552
JC0776,SATO KOGYO (M) SDN. BHD.,,SATO KOGYO (M) SDN. BHD.,"405, LEVEL 4, UPTOWN 2, NO. 2, JALAN SS 21/37, DAMANSARA UPTOWN",PETALING JAYA,SELANGOR,47400,MALAYSIA,"SATO KOGYO (M) SDN. BHD., 405, LEVEL 4, UPTOWN 2, NO. 2, JALAN SS 21/37, DAMANSARA UPTOWN, PETALING JAYA, SELANGOR, 47400, MALAYSIA",,,,,,"SATO KOGYO (M) SDN. BHD., 405, LEVEL 4, UPTOWN 2, NO. 2, JALAN SS 21/37, DAMANSARA UPTOWN, PETALING JAYA, SELANGOR, 47400, MALAYSIA",,,,,Error,OpenCage,45945.06554
JC0777,SATO MALAYSIA ELECTRONICS MANUFACTURING SDN. BHD.,,SATO MALAYSIA ELECTRONICS MANUFACTURING SDN. BHD.,"NO. 19, PERSIARAN ASTANA / KU2, BANDAR BUKIT RAJA",KLANG,SELANGOR,41050,MALAYSIA,"SATO MALAYSIA ELECTRONICS MANUFACTURING SDN. BHD., NO. 19, PERSIARAN ASTANA / KU2, BANDAR BUKIT RAJA, KLANG, SELANGOR, 41050, MALAYSIA",,,,,,"SATO MALAYSIA ELECTRONICS MANUFACTURING SDN. BHD., NO. 19, PERSIARAN ASTANA / KU2, BANDAR BUKIT RAJA, KLANG, SELANGOR, 41050, MALAYSIA",,,,,Error,OpenCage,45945.06556
JC0778,SBI VENTURES MALAYSIA SDN. BHD.,,SBI VENTURES MALAYSIA SDN. BHD.,"SUITE NO.6.1, LEVEL 6, MENARA IMC, NO.8, JALAN SULTAN ISMAIL",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"SBI VENTURES MALAYSIA SDN. BHD., SUITE NO.6.1, LEVEL 6, MENARA IMC, NO.8, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"SBI VENTURES MALAYSIA SDN. BHD., SUITE NO.6.1, LEVEL 6, MENARA IMC, NO.8, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,Error,OpenCage,45945.06559
JC0779,SCHENKER LOGISTICS (MALAYSIA) SDN. BHD.,,SCHENKER LOGISTICS (MALAYSIA) SDN. BHD.,"LOT NO 1 & 3, BUKIT JELUTONG INDUSTRIAL PARK, 1, PERSIARAN PASAK BUMI, SEKSYEN U8",SHAH ALAM,SELANGOR,40150,MALAYSIA,"SCHENKER LOGISTICS (MALAYSIA) SDN. BHD., LOT NO 1 & 3, BUKIT JELUTONG INDUSTRIAL PARK, 1, PERSIARAN PASAK BUMI, SEKSYEN U8, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,,"SCHENKER LOGISTICS (MALAYSIA) SDN. BHD., LOT NO 1 & 3, BUKIT JELUTONG INDUSTRIAL PARK, 1, PERSIARAN PASAK BUMI, SEKSYEN U8, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,Error,OpenCage,45945.06561
JC0780,SCS GLOBAL CONSULTING (M) SDN. BHD.,,SCS GLOBAL CONSULTING (M) SDN. BHD.,"UNIT 27-07, LEVEL 27, Q SENTRAL, 2A, JALAN STESEN SENTRAL 2, KUALA LUMPUR SENTRAL",KUALA LUMPUR,KUALA LUMPUR,50470,MALAYSIA,"SCS GLOBAL CONSULTING (M) SDN. BHD., UNIT 27-07, LEVEL 27, Q SENTRAL, 2A, JALAN STESEN SENTRAL 2, KUALA LUMPUR SENTRAL, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,,"SCS GLOBAL CONSULTING (M) SDN. BHD., UNIT 27-07, LEVEL 27, Q SENTRAL, 2A, JALAN STESEN SENTRAL 2, KUALA LUMPUR SENTRAL, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,Error,OpenCage,45945.06563
JC0781,SCSG CORPORATE SERVICES SDN. BHD.,,SCSG CORPORATE SERVICES SDN. BHD.,"SUITE 2.8, LEVEL 2, BLOCK C, PLAZA DAMANSARA, 45 JALAN MEDAN SETIA 1, BUKIT DAMANSARA",KUALA LUMPUR,KUALA LUMPUR,50490,MALAYSIA,"SCSG CORPORATE SERVICES SDN. BHD., SUITE 2.8, LEVEL 2, BLOCK C, PLAZA DAMANSARA, 45 JALAN MEDAN SETIA 1, BUKIT DAMANSARA, KUALA LUMPUR, KUALA LUMPUR, 50490, MALAYSIA",,,,,,"SCSG CORPORATE SERVICES SDN. BHD., SUITE 2.8, LEVEL 2, BLOCK C, PLAZA DAMANSARA, 45 JALAN MEDAN SETIA 1, BUKIT DAMANSARA, KUALA LUMPUR, KUALA LUMPUR, 50490, MALAYSIA",,,,,Error,OpenCage,45945.06565
JC0782,SEA MOBILE SDN. BHD.,2014,SEA MOBILE SDN. BHD. (est. 2014),"E-3A-05, BLOCK E, PHILEO DAMANSARA 1, ALAN 16/11, OFF JALAN DAMANSARA",PETALING JAYA,SELANGOR,46350,MALAYSIA,"SEA MOBILE SDN. BHD., E-3A-05, BLOCK E, PHILEO DAMANSARA 1, ALAN 16/11, OFF JALAN DAMANSARA, PETALING JAYA, SELANGOR, 46350, MALAYSIA",,,,,,"SEA MOBILE SDN. BHD., E-3A-05, BLOCK E, PHILEO DAMANSARA 1, ALAN 16/11, OFF JALAN DAMANSARA, PETALING JAYA, SELANGOR, 46350, MALAYSIA",,,,,Error,OpenCage,45945.06567
JC0783,SECCOMM SOLUTIONS  SDN. BHD.,2017,SECCOMM SOLUTIONS  SDN. BHD. (est. 2017),"NO. 19, 2ND FLOOR, THE HIGHWAY CENTRE, JALAN KILANG 51/205",PETALING JAYA,SELANGOR,46050,MALAYSIA,"SECCOMM SOLUTIONS  SDN. BHD., NO. 19, 2ND FLOOR, THE HIGHWAY CENTRE, JALAN KILANG 51/205, PETALING JAYA, SELANGOR, 46050, MALAYSIA",,,,,,"SECCOMM SOLUTIONS  SDN. BHD., NO. 19, 2ND FLOOR, THE HIGHWAY CENTRE, JALAN KILANG 51/205, PETALING JAYA, SELANGOR, 46050, MALAYSIA",,,,,Error,OpenCage,45945.06569
JC0784,SECOM (MALAYSIA) SDN. BHD.,,SECOM (MALAYSIA) SDN. BHD.,"NO 15 & 17 JALAN ASTAKA U8/84, BUKIT JELUTONG BUSINESS AND TECHNOLOGY PARK, SEKSYEN U8",SHAH ALAM,SELANGOR,40150,MALAYSIA,"SECOM (MALAYSIA) SDN. BHD., NO 15 & 17 JALAN ASTAKA U8/84, BUKIT JELUTONG BUSINESS AND TECHNOLOGY PARK, SEKSYEN U8, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,,"SECOM (MALAYSIA) SDN. BHD., NO 15 & 17 JALAN ASTAKA U8/84, BUKIT JELUTONG BUSINESS AND TECHNOLOGY PARK, SEKSYEN U8, SHAH ALAM, SELANGOR, 40150, MALAYSIA",,,,,Error,OpenCage,45945.06571
JC0785,SEEKERS TECHNOLOGY SDN. BHD.,,SEEKERS TECHNOLOGY SDN. BHD.,"LEVEL 32 MENARA ALLIANZ SENTRAL, 203 JALAN TUN SAMBANTHAN",KUALA LUMPUR,KUALA LUMPUR,50470,MALAYSIA,"SEEKERS TECHNOLOGY SDN. BHD., LEVEL 32 MENARA ALLIANZ SENTRAL, 203 JALAN TUN SAMBANTHAN, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,,"SEEKERS TECHNOLOGY SDN. BHD., LEVEL 32 MENARA ALLIANZ SENTRAL, 203 JALAN TUN SAMBANTHAN, KUALA LUMPUR, KUALA LUMPUR, 50470, MALAYSIA",,,,,Error,OpenCage,45945.06574
JC0786,SEIKO ELECTRIC ASIA (M) SDN. BHD.,,SEIKO ELECTRIC ASIA (M) SDN. BHD.,"PLO, 407, JALAN PERAK, KAWASAN PERINDUSTRIAN PASIR GUDANG",PASIR GUDANG,JOHOR,81700,MALAYSIA,"SEIKO ELECTRIC ASIA (M) SDN. BHD., PLO, 407, JALAN PERAK, KAWASAN PERINDUSTRIAN PASIR GUDANG, PASIR GUDANG, JOHOR, 81700, MALAYSIA",,,,,,"SEIKO ELECTRIC ASIA (M) SDN. BHD., PLO, 407, JALAN PERAK, KAWASAN PERINDUSTRIAN PASIR GUDANG, PASIR GUDANG, JOHOR, 81700, MALAYSIA",,,,,Error,OpenCage,45945.06577
JC0787,SEMUA EMAS CEMERLANG SDN. BHD.,,SEMUA EMAS CEMERLANG SDN. BHD.,"NO. 19, JALAN HORIZON PERDANA 5, HORIZON AVENUE",ISKANDAR PUTERI,JOHOR,79100,MALAYSIA,"SEMUA EMAS CEMERLANG SDN. BHD., NO. 19, JALAN HORIZON PERDANA 5, HORIZON AVENUE, ISKANDAR PUTERI, JOHOR, 79100, MALAYSIA",,,,,,"SEMUA EMAS CEMERLANG SDN. BHD., NO. 19, JALAN HORIZON PERDANA 5, HORIZON AVENUE, ISKANDAR PUTERI, JOHOR, 79100, MALAYSIA",,,,,Error,OpenCage,45945.0658
JC0788,SETOUCHI FOOD INDUSTRIES SDN. BHD.,,SETOUCHI FOOD INDUSTRIES SDN. BHD.,"26, JALAN BP 6/9, BANDAR BUKIT PUCHONG",PUCHONG,SELANGOR,47120,MALAYSIA,"SETOUCHI FOOD INDUSTRIES SDN. BHD., 26, JALAN BP 6/9, BANDAR BUKIT PUCHONG, PUCHONG, SELANGOR, 47120, MALAYSIA",,,,,,"SETOUCHI FOOD INDUSTRIES SDN. BHD., 26, JALAN BP 6/9, BANDAR BUKIT PUCHONG, PUCHONG, SELANGOR, 47120, MALAYSIA",,,,,Error,OpenCage,45945.06582
JC0789,SH TOWERS SDN. BHD.,2009,SH TOWERS SDN. BHD. (est. 2009),"NO 44 JALAN DIPLOMATIK 3/1, PRESINT 15",PUTRAJAYA,PUTRAJAYA,62050,MALAYSIA,"SH TOWERS SDN. BHD., NO 44 JALAN DIPLOMATIK 3/1, PRESINT 15, PUTRAJAYA, PUTRAJAYA, 62050, MALAYSIA",,,,,,"SH TOWERS SDN. BHD., NO 44 JALAN DIPLOMATIK 3/1, PRESINT 15, PUTRAJAYA, PUTRAJAYA, 62050, MALAYSIA",,,,,Error,OpenCage,45945.06584
JC0790,SHACHIHATA (M) SDN. BHD.,,SHACHIHATA (M) SDN. BHD.,"PLO 164, JALAN ANGKASA MAS UTAMA, KAWASAN PERINDUSTRIAN TEBRAU 2",JOHOR BAHRU,JOHOR,81100,MALAYSIA,"SHACHIHATA (M) SDN. BHD., PLO 164, JALAN ANGKASA MAS UTAMA, KAWASAN PERINDUSTRIAN TEBRAU 2, JOHOR BAHRU, JOHOR, 81100, MALAYSIA",,,,,,"SHACHIHATA (M) SDN. BHD., PLO 164, JALAN ANGKASA MAS UTAMA, KAWASAN PERINDUSTRIAN TEBRAU 2, JOHOR BAHRU, JOHOR, 81100, MALAYSIA",,,,,Error,OpenCage,45945.06587
JC0791,SHARP ELECTRONICS (M) SDN. BHD.,,SHARP ELECTRONICS (M) SDN. BHD.,"SECTION 27, 1A, PERSIARAN KUALA LANGAT, TAMAN BUNGA NEGARA",SHAH ALAM,SELANGOR,40400,MALAYSIA,"SHARP ELECTRONICS (M) SDN. BHD., SECTION 27, 1A, PERSIARAN KUALA LANGAT, TAMAN BUNGA NEGARA, SHAH ALAM, SELANGOR, 40400, MALAYSIA",,,,,,"SHARP ELECTRONICS (M) SDN. BHD., SECTION 27, 1A, PERSIARAN KUALA LANGAT, TAMAN BUNGA NEGARA, SHAH ALAM, SELANGOR, 40400, MALAYSIA",,,,,Error,OpenCage,45945.06589
JC0792,SHARP MANUFACTURING CORPORATION (M) SDN. BHD.,,SHARP MANUFACTURING CORPORATION (M) SDN. BHD.,"PLO 225, KAWASAN PERINDUSTRIAN SRI GADING",BATU PAHAT,JOHOR,83009,MALAYSIA,"SHARP MANUFACTURING CORPORATION (M) SDN. BHD., PLO 225, KAWASAN PERINDUSTRIAN SRI GADING, BATU PAHAT, JOHOR, 83009, MALAYSIA",,,,,,"SHARP MANUFACTURING CORPORATION (M) SDN. BHD., PLO 225, KAWASAN PERINDUSTRIAN SRI GADING, BATU PAHAT, JOHOR, 83009, MALAYSIA",,,,,Error,OpenCage,45945.06594
JC0793,SHIBATA ASIA SDN. BHD.,,SHIBATA ASIA SDN. BHD.,"NO. 7, JALAN KORPORAT 1B/KU9, TAMAN PERINDUSTRIAN MERU",KAPAR,SELANGOR,42200,MALAYSIA,"SHIBATA ASIA SDN. BHD., NO. 7, JALAN KORPORAT 1B/KU9, TAMAN PERINDUSTRIAN MERU, KAPAR, SELANGOR, 42200, MALAYSIA",,,,,,"SHIBATA ASIA SDN. BHD., NO. 7, JALAN KORPORAT 1B/KU9, TAMAN PERINDUSTRIAN MERU, KAPAR, SELANGOR, 42200, MALAYSIA",,,,,Error,OpenCage,45945.06596
JC0794,SHIMA ASIA PACIFIC (M) SDN. BHD.,,SHIMA ASIA PACIFIC (M) SDN. BHD.,"SUITE 6.03, WISMA E&C, NO.2 LORONG DUNGUN KIRI, DAMANSARA HEIGHTS",KUALA LUMPUR,KUALA LUMPUR,50490,MALAYSIA,"SHIMA ASIA PACIFIC (M) SDN. BHD., SUITE 6.03, WISMA E&C, NO.2 LORONG DUNGUN KIRI, DAMANSARA HEIGHTS, KUALA LUMPUR, KUALA LUMPUR, 50490, MALAYSIA",,,,,,"SHIMA ASIA PACIFIC (M) SDN. BHD., SUITE 6.03, WISMA E&C, NO.2 LORONG DUNGUN KIRI, DAMANSARA HEIGHTS, KUALA LUMPUR, KUALA LUMPUR, 50490, MALAYSIA",,,,,Error,OpenCage,45945.06598
JC0795,SHIMADZU MALAYSIA SDN. BHD.,,SHIMADZU MALAYSIA SDN. BHD.,"NO. 6, LORONG TEKNOLOGI 3/4A, NOUVELLE INDUSTRIAL PARK 2, TAMAN SAINS SELANGOR 1, KOTA DAMANSARA",PETALING JAYA,SELANGOR,47810,MALAYSIA,"SHIMADZU MALAYSIA SDN. BHD., NO. 6, LORONG TEKNOLOGI 3/4A, NOUVELLE INDUSTRIAL PARK 2, TAMAN SAINS SELANGOR 1, KOTA DAMANSARA, PETALING JAYA, SELANGOR, 47810, MALAYSIA",,,,,,"SHIMADZU MALAYSIA SDN. BHD., NO. 6, LORONG TEKNOLOGI 3/4A, NOUVELLE INDUSTRIAL PARK 2, TAMAN SAINS SELANGOR 1, KOTA DAMANSARA, PETALING JAYA, SELANGOR, 47810, MALAYSIA",,,,,Error,OpenCage,45945.066
JC0796,SHIMIZU CORPORATION,,SHIMIZU CORPORATION,"12-3, 12TH FLOOR, FABER IMPERIAL COURT, JALAN SULTAN ISMAIL",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"SHIMIZU CORPORATION, 12-3, 12TH FLOOR, FABER IMPERIAL COURT, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"SHIMIZU CORPORATION, 12-3, 12TH FLOOR, FABER IMPERIAL COURT, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,Error,OpenCage,45945.06603
JC0797,SHIN-ETSU (MALAYSIA) SDN. BHD.,,SHIN-ETSU (MALAYSIA) SDN. BHD.,"LOT 50, JALAN SERENDAH 26/17, HICOM INDUSTRIAL ESTATE",SHAH ALAM,SELANGOR,40400,MALAYSIA,"SHIN-ETSU (MALAYSIA) SDN. BHD., LOT 50, JALAN SERENDAH 26/17, HICOM INDUSTRIAL ESTATE, SHAH ALAM, SELANGOR, 40400, MALAYSIA",,,,,,"SHIN-ETSU (MALAYSIA) SDN. BHD., LOT 50, JALAN SERENDAH 26/17, HICOM INDUSTRIAL ESTATE, SHAH ALAM, SELANGOR, 40400, MALAYSIA",,,,,Error,OpenCage,45945.06605
JC0798,SHIN-ETSU POLYMER (MALAYSIA) SDN. BHD.,,SHIN-ETSU POLYMER (MALAYSIA) SDN. BHD.,"LOT 52, JALAN SEPINTAS 26/13, KAWASAN PERINDUSTRIAN HICOM",SHAH ALAM,SELANGOR,40000,MALAYSIA,"SHIN-ETSU POLYMER (MALAYSIA) SDN. BHD., LOT 52, JALAN SEPINTAS 26/13, KAWASAN PERINDUSTRIAN HICOM, SHAH ALAM, SELANGOR, 40000, MALAYSIA",,,,,,"SHIN-ETSU POLYMER (MALAYSIA) SDN. BHD., LOT 52, JALAN SEPINTAS 26/13, KAWASAN PERINDUSTRIAN HICOM, SHAH ALAM, SELANGOR, 40000, MALAYSIA",,,,,Error,OpenCage,45945.06607
JC0799,SHINKI DESIGN & DEVELOPMENT SDN. BHD.,,SHINKI DESIGN & DEVELOPMENT SDN. BHD.,"LOT 2, LINGKARAN SULTAN MOHAMED 1, KAWASAN PERINDUSTRIAN BANDAR SULTAN SULEIMAN",KLANG,SELANGOR,42000,MALAYSIA,"SHINKI DESIGN & DEVELOPMENT SDN. BHD., LOT 2, LINGKARAN SULTAN MOHAMED 1, KAWASAN PERINDUSTRIAN BANDAR SULTAN SULEIMAN, KLANG, SELANGOR, 42000, MALAYSIA",,,,,,"SHINKI DESIGN & DEVELOPMENT SDN. BHD., LOT 2, LINGKARAN SULTAN MOHAMED 1, KAWASAN PERINDUSTRIAN BANDAR SULTAN SULEIMAN, KLANG, SELANGOR, 42000, MALAYSIA",,,,,Error,OpenCage,45945.06609
JC0800,SHINKO ELECTRONICS (M) SDN. BHD.,,SHINKO ELECTRONICS (M) SDN. BHD.,"LOT 717, JALAN SERENDAH 26/17, SEKSYEN 26",SHAH ALAM,SELANGOR,40400,MALAYSIA,"SHINKO ELECTRONICS (M) SDN. BHD., LOT 717, JALAN SERENDAH 26/17, SEKSYEN 26, SHAH ALAM, SELANGOR, 40400, MALAYSIA",,,,,,"SHINKO ELECTRONICS (M) SDN. BHD., LOT 717, JALAN SERENDAH 26/17, SEKSYEN 26, SHAH ALAM, SELANGOR, 40400, MALAYSIA",,,,,Error,OpenCage,45945.06613
JC0801,SHINSHO (MALAYSIA) SDN. BHD.,,SHINSHO (MALAYSIA) SDN. BHD.,"LETTER BOX NO.86, 18TH FLOOR, UBN TOWER, NO.10, JALAN P.RAMLEE",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"SHINSHO (MALAYSIA) SDN. BHD., LETTER BOX NO.86, 18TH FLOOR, UBN TOWER, NO.10, JALAN P.RAMLEE, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"SHINSHO (MALAYSIA) SDN. BHD., LETTER BOX NO.86, 18TH FLOOR, UBN TOWER, NO.10, JALAN P.RAMLEE, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,Error,OpenCage,45945.06615
JC0802,SHIOTA ROBOTICS SDN. BHD.,2022,SHIOTA ROBOTICS SDN. BHD. (est. 2022),"NO 13A, JALAN MEDAN TAIPING 2, MEDAN TAIPING",TAIPING,PERAK,34000,MALAYSIA,"SHIOTA ROBOTICS SDN. BHD., NO 13A, JALAN MEDAN TAIPING 2, MEDAN TAIPING, TAIPING, PERAK, 34000, MALAYSIA",,,,,,"SHIOTA ROBOTICS SDN. BHD., NO 13A, JALAN MEDAN TAIPING 2, MEDAN TAIPING, TAIPING, PERAK, 34000, MALAYSIA",,,,,Error,OpenCage,45945.06617
JC0803,"SHISEIDO MALAYSIA SDN BHD
",,"SHISEIDO MALAYSIA SDN BHD
","3A, PAVILION DAMANSARA HEIGHT, UNIT NO. 3A-11-01, LEVEL 11, CORPORATE TOWER, 3, JALAN DAMANLELA",KUALA LUMPUR,KUALA LUMPUR,50490,MALAYSIA,"SHISEIDO MALAYSIA SDN BHD
, 3A, PAVILION DAMANSARA HEIGHT, UNIT NO. 3A-11-01, LEVEL 11, CORPORATE TOWER, 3, JALAN DAMANLELA, KUALA LUMPUR, KUALA LUMPUR, 50490, MALAYSIA",,,,,,"SHISEIDO MALAYSIA SDN BHD
, 3A, PAVILION DAMANSARA HEIGHT, UNIT NO. 3A-11-01, LEVEL 11, CORPORATE TOWER, 3, JALAN DAMANLELA, KUALA LUMPUR, KUALA LUMPUR, 50490, MALAYSIA",,,,,Error,OpenCage,45945.06619
JC0804,SHISHIDO KITCHEN SDN. BHD.,,SHISHIDO KITCHEN SDN. BHD.,"NO. 1-G, JALAN 19/29, SEKSYEN 19",PETALING JAYA,SELANGOR,46300,MALAYSIA,"SHISHIDO KITCHEN SDN. BHD., NO. 1-G, JALAN 19/29, SEKSYEN 19, PETALING JAYA, SELANGOR, 46300, MALAYSIA",,,,,,"SHISHIDO KITCHEN SDN. BHD., NO. 1-G, JALAN 19/29, SEKSYEN 19, PETALING JAYA, SELANGOR, 46300, MALAYSIA",,,,,Error,OpenCage,45945.06621
JC0805,SHIZUSAN PACK SYSTEM (M) SDN. BHD.,,SHIZUSAN PACK SYSTEM (M) SDN. BHD.,"NO. 19, JALAN BA/3, KAWASAN PERINDUSTRIAN BUKIT ANGKAT 2, KAJANG",KAJANG,SELANGOR,43000,MALAYSIA,"SHIZUSAN PACK SYSTEM (M) SDN. BHD., NO. 19, JALAN BA/3, KAWASAN PERINDUSTRIAN BUKIT ANGKAT 2, KAJANG, KAJANG, SELANGOR, 43000, MALAYSIA",,,,,,"SHIZUSAN PACK SYSTEM (M) SDN. BHD., NO. 19, JALAN BA/3, KAWASAN PERINDUSTRIAN BUKIT ANGKAT 2, KAJANG, KAJANG, SELANGOR, 43000, MALAYSIA",,,,,Error,OpenCage,45945.06624
JC0806,SHORUBBER (MALAYSIA) SDN. BHD.,,SHORUBBER (MALAYSIA) SDN. BHD.,"2, JALAN INDUSTRI RINGAN 6, KAWASAN INDUSTRI JEJAWI",ARAU,PERLIS,02600,MALAYSIA,"SHORUBBER (MALAYSIA) SDN. BHD., 2, JALAN INDUSTRI RINGAN 6, KAWASAN INDUSTRI JEJAWI, ARAU, PERLIS, 02600, MALAYSIA",,,,,,"SHORUBBER (MALAYSIA) SDN. BHD., 2, JALAN INDUSTRI RINGAN 6, KAWASAN INDUSTRI JEJAWI, ARAU, PERLIS, 02600, MALAYSIA",,,,,Error,OpenCage,45945.06626
JC0807,SHOWA LEASING (M) SDN. BHD.,,SHOWA LEASING (M) SDN. BHD.,"NO. 30, 24TH FLOOR, SHAHZAN TOWER, JALAN SULTAN ISMAIL",KUALA LUMPUR,KUALA LUMPUR,50250,MALAYSIA,"SHOWA LEASING (M) SDN. BHD., NO. 30, 24TH FLOOR, SHAHZAN TOWER, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,,"SHOWA LEASING (M) SDN. BHD., NO. 30, 24TH FLOOR, SHAHZAN TOWER, JALAN SULTAN ISMAIL, KUALA LUMPUR, KUALA LUMPUR, 50250, MALAYSIA",,,,,Error,OpenCage,45945.06628
